model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed900_BIASED_ALL.csv,200,4,80,120,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed900_FAIR_ALL.csv,200,4,192,8,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1000_BIASED_ALL.csv,200,4,44,156,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1000_FAIR_ALL.csv,200,4,52,148,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed100_BIASED_ALL.csv,200,4,155,45,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed100_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1100_BIASED_ALL.csv,200,4,43,157,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1100_FAIR_ALL.csv,200,4,43,157,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1200_BIASED_ALL.csv,200,4,137,63,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1200_FAIR_ALL.csv,200,4,48,152,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1300_BIASED_ALL.csv,200,4,153,47,0.0131,1.0132,0.0177,1.0,0.9869
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1300_FAIR_ALL.csv,200,4,53,147,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1400_BIASED_ALL.csv,200,4,51,149,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1400_FAIR_ALL.csv,200,4,171,29,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1500_BIASED_ALL.csv,200,4,162,38,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1500_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1600_BIASED_ALL.csv,200,4,163,37,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1600_FAIR_ALL.csv,200,4,163,37,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1700_BIASED_ALL.csv,200,4,44,156,0.0163,1.0167,0.0227,0.9936,0.9773
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1700_FAIR_ALL.csv,200,4,54,146,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1800_BIASED_ALL.csv,200,4,49,151,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1800_FAIR_ALL.csv,200,4,165,35,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1900_BIASED_ALL.csv,200,4,149,51,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed1900_FAIR_ALL.csv,200,4,146,54,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed2000_BIASED_ALL.csv,200,4,155,45,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed2000_FAIR_ALL.csv,200,4,157,43,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed200_BIASED_ALL.csv,200,4,40,160,0.025,1.0256,0.025,1.0,0.975
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed200_FAIR_ALL.csv,200,4,180,20,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed300_BIASED_ALL.csv,200,4,56,144,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed300_FAIR_ALL.csv,200,4,43,157,0.0318,0.9682,0.0345,0.9682,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed400_BIASED_ALL.csv,200,4,46,154,0.0152,1.0156,0.0124,0.9935,0.9783
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed400_FAIR_ALL.csv,200,4,51,149,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed500_BIASED_ALL.csv,200,4,169,31,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed500_FAIR_ALL.csv,200,4,34,166,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed600_BIASED_ALL.csv,200,4,136,64,0.0009,0.9991,0.0066,0.9844,0.9853
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed600_FAIR_ALL.csv,200,4,173,27,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed700_BIASED_ALL.csv,200,4,41,159,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed700_FAIR_ALL.csv,200,4,43,157,0.0105,1.0108,0.0097,0.9873,0.9767
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed800_BIASED_ALL.csv,200,4,152,48,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed800_FAIR_ALL.csv,200,4,151,49,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed900_BIASED_ALL.csv,200,4,39,161,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh1.0_Seed900_FAIR_ALL.csv,200,4,42,158,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1000_BIASED_ALL.csv,200,4,157,43,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1000_FAIR_ALL.csv,200,4,30,170,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed100_BIASED_ALL.csv,200,4,179,21,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed100_FAIR_ALL.csv,200,4,174,26,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1100_BIASED_ALL.csv,200,4,27,173,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1100_FAIR_ALL.csv,200,4,175,25,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1200_BIASED_ALL.csv,200,4,171,29,0.0058,1.0059,0.008,1.0,0.9942
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1200_FAIR_ALL.csv,200,4,33,167,0.0183,1.0189,0.0169,0.988,0.9697
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1300_BIASED_ALL.csv,200,4,27,173,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1300_FAIR_ALL.csv,200,4,39,161,0.0124,0.9876,0.0068,0.9876,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1400_BIASED_ALL.csv,200,4,183,17,0.0055,1.0055,0.0079,1.0,0.9945
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1400_FAIR_ALL.csv,200,4,38,162,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1500_BIASED_ALL.csv,200,4,38,162,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1500_FAIR_ALL.csv,200,4,170,30,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1600_BIASED_ALL.csv,200,4,176,24,0.0114,1.0115,0.0,1.0,0.9886
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1600_FAIR_ALL.csv,200,4,177,23,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1700_BIASED_ALL.csv,200,4,32,168,0.006,0.994,0.0,0.994,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1700_FAIR_ALL.csv,200,4,180,20,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1800_BIASED_ALL.csv,200,4,21,179,0.1205,1.1406,0.1277,0.9777,0.8571
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1800_FAIR_ALL.csv,200,4,21,179,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1900_BIASED_ALL.csv,200,4,180,20,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed1900_FAIR_ALL.csv,200,4,186,14,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed2000_BIASED_ALL.csv,200,4,171,29,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed2000_FAIR_ALL.csv,200,4,178,22,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed200_BIASED_ALL.csv,200,4,173,27,0.0058,1.0058,0.0084,1.0,0.9942
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed200_FAIR_ALL.csv,200,4,183,17,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed300_BIASED_ALL.csv,200,4,28,172,0.0116,0.9884,0.0168,0.9884,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed300_FAIR_ALL.csv,200,4,173,27,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed400_BIASED_ALL.csv,200,4,174,26,0.0057,1.0058,0.0082,1.0,0.9943
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed400_FAIR_ALL.csv,200,4,174,26,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed500_BIASED_ALL.csv,200,4,184,16,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed500_FAIR_ALL.csv,200,4,170,30,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed600_BIASED_ALL.csv,200,4,177,23,0.0226,1.0231,0.0081,1.0,0.9774
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed600_FAIR_ALL.csv,200,4,19,181,0.0416,1.0439,0.0407,0.989,0.9474
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed700_BIASED_ALL.csv,200,4,14,186,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed700_FAIR_ALL.csv,200,4,32,168,0.006,0.994,0.0066,0.994,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed800_BIASED_ALL.csv,200,4,168,32,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed800_FAIR_ALL.csv,200,4,35,165,0.0061,0.9939,0.0067,0.9939,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed900_BIASED_ALL.csv,200,4,27,173,0.0116,0.9884,0.0165,0.9884,1.0
SRCVAE,HR_N1000_WealthDom_Thresh2.5_Seed900_FAIR_ALL.csv,200,4,180,20,0.0,1.0,0.0,1.0,1.0
