model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed400_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.7702,0.7449,0.7509,0.9617,0.8434,0.0818,1.0918999910354614,0.0369,0.972,0.8902
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed400_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,10000,0.7248,0.904,0.9051,0.9985,0.9495,0.0015,0.9984999895095824,0.0015,0.9971,0.9987
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed500_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,10000,0.768,0.7549,0.7827,0.911,0.842,0.044,0.9485999941825868,0.0237,0.812,0.856
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed500_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.7669,0.7499,0.7596,0.9526,0.8452,0.0835,1.0954999923706057,0.0434,0.9576,0.8741
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed500_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,10000,0.7159,0.9064,0.9064,1.0,0.9509,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed600_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,10000,0.7804,0.7483,0.7638,0.9367,0.8415,0.0423,0.9527000188827516,0.023,0.8529,0.8952
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed600_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.7813,0.7447,0.7502,0.9624,0.8431,0.0638,1.0712000131607056,0.0229,0.9597,0.8959
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed600_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,10000,0.7095,0.9074,0.9074,1.0,0.9515,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed700_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,10000,0.7824,0.7464,0.7704,0.9181,0.8378,0.0445,0.9490000009536744,0.0218,0.8277,0.8721
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed700_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.7817,0.7434,0.7595,0.9371,0.839,0.0955,1.1123000383377075,0.055,0.9465,0.851
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed700_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,10000,0.7055,0.8983,0.8984,0.9999,0.9464,0.0002,1.0002000331878662,0.0002,1.0,0.9998
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed800_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,10000,0.7667,0.7434,0.7672,0.9191,0.8363,0.0469,0.9466000199317932,0.0246,0.8308,0.8777
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed800_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.7661,0.7433,0.7581,0.94,0.8393,0.0904,1.1053999662399292,0.0473,0.9478,0.8574
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed800_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,10000,0.7203,0.9047,0.9054,0.999,0.9499,0.0002,0.9998000264167786,0.0005,0.9984,0.9987
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed900_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,10000,0.7642,0.7436,0.7878,0.8779,0.8304,0.0189,0.9765999913215636,0.0089,0.7873,0.8062
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed900_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.7671,0.7444,0.7685,0.9197,0.8373,0.066,1.0788999795913696,0.0313,0.9024,0.8364
CLAIRE,HR_N10000_LowBias_Thresh1.0_Seed900_FAIR_ALL.csv,LowBias,1.0,FAIR_ALL,2,6,4,10000,0.7251,0.9039,0.9044,0.9993,0.9495,0.0013,0.9986000061035156,0.0005,0.998,0.9993
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1000_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7425,0.7246,0.7296,0.9601,0.8291,0.0379,0.9593999981880188,0.0214,0.897,0.935
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1000_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7404,0.7279,0.7424,0.9326,0.8267,0.0914,1.107800006866455,0.0448,0.9387,0.8473
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1000_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.691,0.8956,0.8957,0.9998,0.9449,0.0005,1.000499963760376,0.0,0.9996,0.9991
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed100_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7435,0.7359,0.7425,0.95,0.8335,0.047,0.9485999941825868,0.0315,0.8667,0.9137
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7423,0.729,0.7341,0.9575,0.831,0.0711,1.080199956893921,0.0366,0.9576,0.8865
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed100_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.7001,0.8971,0.8979,0.999,0.9458,0.0009,0.9991000294685364,0.001,0.9984,0.9993
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1100_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7476,0.7308,0.746,0.9321,0.8287,0.058,0.935699999332428,0.0389,0.8439,0.9019
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7491,0.7333,0.7489,0.9302,0.8298,0.0898,1.1067999601364136,0.0518,0.9308,0.8409
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1100_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6804,0.9031,0.9031,1.0,0.9491,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1200_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7371,0.7284,0.7324,0.9561,0.8294,0.0288,0.968500018119812,0.0195,0.8871,0.9159
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7414,0.7277,0.7301,0.9609,0.8297,0.0489,1.0547000169754028,0.0241,0.9431,0.8942
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1200_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.7059,0.8999,0.9031,0.9958,0.9472,0.0013,1.0012999773025513,0.0006,0.9946,0.9934
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1300_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7228,0.728,0.7409,0.9382,0.828,0.0411,0.9545000195503236,0.0212,0.8629,0.904
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.725,0.7248,0.728,0.9669,0.8306,0.0411,1.0448999404907229,0.0185,0.9557,0.9146
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1300_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6785,0.9018,0.9018,1.0,0.9483,0.0002,0.9998000264167786,0.0,0.9998,1.0
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1400_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7387,0.731,0.7405,0.9467,0.831,0.0229,0.9746000170707704,0.0066,0.8817,0.9046
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7372,0.7298,0.7468,0.9278,0.8275,0.0997,1.11899995803833,0.0606,0.9377,0.838
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1400_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.699,0.8954,0.8982,0.9964,0.9448,0.0009,1.0009000301361084,0.0003,0.996,0.9951
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1500_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7498,0.7312,0.7348,0.9631,0.8336,0.0257,0.9722999930381776,0.0083,0.9033,0.929
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7459,0.734,0.7554,0.9161,0.828,0.0477,1.0571999549865725,0.0189,0.8813,0.8336
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1500_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6921,0.8988,0.8991,0.9995,0.9466,0.0002,1.0002000331878662,0.0,0.9989,0.9987
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1600_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7387,0.7254,0.7303,0.9584,0.8289,0.0314,0.966099977493286,0.0104,0.8951,0.9265
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7327,0.7266,0.7436,0.9249,0.8244,0.0851,1.1016000509262085,0.0515,0.923,0.8379
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1600_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.7119,0.8936,0.8935,1.0,0.9438,0.0002,1.0002000331878662,0.0,1.0,0.9998
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1700_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7404,0.7233,0.7271,0.963,0.8286,0.0452,0.9520999789237976,0.0231,0.8976,0.9428
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7369,0.7249,0.7417,0.9266,0.8239,0.1193,1.1434999704360962,0.0731,0.9508,0.8315
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1700_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6881,0.8992,0.8994,0.9998,0.9469,0.0,1.0,0.0,0.9998,0.9998
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1800_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7343,0.7379,0.7522,0.9393,0.8354,0.0324,0.9639999866485596,0.0229,0.8678,0.9002
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7336,0.7327,0.7617,0.906,0.8276,0.0961,1.1181000471115112,0.0583,0.9092,0.8132
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1800_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.693,0.8982,0.9037,0.993,0.9463,0.0019,1.0018999576568604,0.001,0.9925,0.9906
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1900_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7408,0.731,0.7459,0.9316,0.8285,0.067,0.9258999824523926,0.0361,0.8369,0.9039
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1900_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7407,0.728,0.73,0.968,0.8323,0.0662,1.073199987411499,0.0284,0.9707,0.9045
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed1900_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.7109,0.9022,0.9033,0.9985,0.9486,0.0004,1.0003999471664429,0.001,0.998,0.9976
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed2000_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7429,0.7366,0.7418,0.9577,0.836,0.0364,0.9606000185012816,0.0175,0.8871,0.9235
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed2000_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7418,0.735,0.7501,0.9328,0.8316,0.0909,1.107699990272522,0.0589,0.9348,0.8439
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed2000_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.675,0.8984,0.8993,0.9989,0.9465,0.0011,1.001099944114685,0.0003,0.9987,0.9976
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed200_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7378,0.7266,0.7491,0.9126,0.8228,0.0183,0.978600025177002,0.0032,0.8384,0.8567
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed200_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7371,0.7253,0.7463,0.917,0.8229,0.0794,1.0957000255584717,0.0434,0.9096,0.8302
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed200_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.698,0.9019,0.9021,0.9998,0.9484,0.0002,0.9998000264167786,0.0005,0.9993,0.9996
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed300_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7444,0.733,0.7427,0.9418,0.8305,0.0229,0.9743000268936156,0.0081,0.8691,0.8921
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed300_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7396,0.729,0.7686,0.8723,0.8172,0.0891,1.1171000003814695,0.0575,0.8497,0.7606
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed300_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6878,0.9003,0.9006,0.9996,0.9475,0.0002,1.0002000331878662,0.0002,0.9996,0.9993
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed400_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7346,0.7261,0.7327,0.9529,0.8284,0.0491,0.9470000267028807,0.023,0.8778,0.927
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed400_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7325,0.725,0.7375,0.9372,0.8255,0.0982,1.1152000427246094,0.058,0.9509,0.8527
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed400_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6825,0.8952,0.8983,0.9959,0.9446,0.0038,0.9962000250816344,0.0027,0.9924,0.9962
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed500_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7287,0.7249,0.7617,0.8781,0.8158,0.0537,0.9350000023841858,0.0381,0.7724,0.8262
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed500_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7212,0.7199,0.761,0.8692,0.8115,0.1075,1.1413999795913696,0.0634,0.8677,0.7602
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed500_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6699,0.8976,0.8992,0.9979,0.946,0.0008,1.0008000135421753,0.0012,0.9982,0.9974
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed600_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7494,0.7237,0.7282,0.9555,0.8265,0.0322,0.9649999737739564,0.0131,0.8876,0.9198
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed600_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7474,0.7286,0.7594,0.8869,0.8182,0.1181,1.153499960899353,0.0755,0.8877,0.7696
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed600_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6806,0.9009,0.9009,1.0,0.9479,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed700_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7447,0.7247,0.7569,0.887,0.8168,0.0492,0.9412000179290771,0.026,0.7863,0.8355
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed700_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7468,0.7207,0.7304,0.9452,0.824,0.0743,1.0851000547409058,0.0404,0.9474,0.8731
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed700_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6789,0.89,0.8908,0.9989,0.9418,0.0007,0.9993000030517578,0.0008,0.998,0.9987
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed800_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7367,0.7239,0.763,0.8723,0.814,0.0712,0.9139000177383424,0.0512,0.756,0.8272
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed800_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7425,0.7247,0.7691,0.8609,0.8124,0.1442,1.1969000101089478,0.0924,0.8766,0.7324
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed800_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6918,0.8958,0.8958,1.0,0.945,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed900_BIASED_ALL.csv,LowBias,2.5,BIASED_ALL,2,6,4,10000,0.7396,0.7274,0.7472,0.9168,0.8234,0.0563,0.9358999729156494,0.0378,0.8218,0.8781
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed900_BIASED_FAIRNESS.csv,LowBias,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7387,0.724,0.7662,0.8659,0.813,0.1538,1.208400011062622,0.102,0.8917,0.738
CLAIRE,HR_N10000_LowBias_Thresh2.5_Seed900_FAIR_ALL.csv,LowBias,2.5,FAIR_ALL,2,6,4,10000,0.6875,0.895,0.8957,0.9991,0.9446,0.0005,0.9994999766349792,0.0002,0.9987,0.9991
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1000_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.8626,0.7954,0.7867,0.5824,0.6693,0.1024,0.6743999719619751,0.0737,0.212,0.3143
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1000_BIASED_FAIRNESS.csv,MedBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8607,0.7969,0.7477,0.6468,0.6936,0.3517,2.72790002822876,0.232,0.5553,0.2036
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1000_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.7244,0.9076,0.9076,1.0,0.9515,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed100_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.8562,0.7939,0.7668,0.6124,0.681,0.1339,0.6208999752998352,0.1238,0.2193,0.3532
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed100_BIASED_FAIRNESS.csv,MedBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8576,0.7924,0.7908,0.5741,0.6652,0.2811,2.60260009765625,0.1978,0.4565,0.1754
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed100_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.7323,0.9073,0.9078,0.9994,0.9514,0.0002,1.0002000331878662,0.0002,0.9993,0.9991
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1100_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.8503,0.7851,0.7491,0.5996,0.6661,0.1309,0.6269999742507935,0.1266,0.2201,0.3509
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1100_BIASED_FAIRNESS.csv,MedBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.863,0.7449,0.6005,0.8551,0.7056,0.4376,2.157900094985962,0.1649,0.8156,0.378
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1100_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.7344,0.9134,0.9156,0.9972,0.9547,0.002,1.0019999742507937,0.0017,0.9964,0.9945
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1200_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.8622,0.7926,0.7803,0.5828,0.6673,0.0978,0.6901999711990356,0.0898,0.2178,0.3156
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1200_BIASED_FAIRNESS.csv,MedBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8613,0.7953,0.7332,0.6706,0.7005,0.3272,2.4316999912261963,0.2354,0.5557,0.2285
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1200_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.7388,0.9133,0.9136,0.9996,0.9547,0.0007,0.9993000030517578,0.0007,0.9991,0.9998
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1300_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.8509,0.7787,0.7794,0.5141,0.6196,0.1244,0.5748000144958496,0.1559,0.1682,0.2926
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1300_BIASED_FAIRNESS.csv,MedBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.8551,0.7911,0.7205,0.6602,0.6891,0.3455,2.574899911880493,0.2088,0.5648,0.2194
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1300_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.7469,0.9109,0.9136,0.9966,0.9533,0.0003,0.9997000098228456,0.0004,0.9957,0.9961
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1400_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.8559,0.7857,0.7569,0.6117,0.6766,0.1108,0.6851999759674072,0.0688,0.2411,0.3519
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1400_BIASED_FAIRNESS.csv,MedBias,1.0,BIASED_FAIRNESS,1,6,0,10000,0.854,0.7787,0.7806,0.5511,0.6461,0.2752,2.568000078201294,0.2002,0.4508,0.1755
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1400_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.7275,0.9101,0.9101,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_MedBias_Thresh1.0_Seed1500_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.8574,0.7909,0.7943,0.5526,0.6517,0.0911,0.6873999834060669,0.0743,0.2003,0.2914
